old_index,image_path,mask_path,target,type,true,pred,covid_prob
6642,../data/Lung_Opacity/images\Lung_Opacity-3722.png,../data/Lung_Opacity/masks\Lung_Opacity-3722.png,Lung_Opacity,Lung_Opacity,0,0,0.0
20274,../data/Viral Pneumonia/images\Viral Pneumonia-197.png,../data/Viral Pneumonia/masks\Viral Pneumonia-197.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
133,../data/COVID/images\COVID-1118.png,../data/COVID/masks\COVID-1118.png,COVID,COVID,1,1,0.99
3189,../data/COVID/images\COVID-614.png,../data/COVID/masks\COVID-614.png,COVID,COVID,1,1,1.0
3421,../data/COVID/images\COVID-823.png,../data/COVID/masks\COVID-823.png,COVID,COVID,1,1,0.96
1565,../data/COVID/images\COVID-2407.png,../data/COVID/masks\COVID-2407.png,COVID,COVID,1,1,1.0
8661,../data/Lung_Opacity/images\Lung_Opacity-554.png,../data/Lung_Opacity/masks\Lung_Opacity-554.png,Lung_Opacity,Lung_Opacity,0,0,0.01
643,../data/COVID/images\COVID-1578.png,../data/COVID/masks\COVID-1578.png,COVID,COVID,1,1,1.0
1484,../data/COVID/images\COVID-2334.png,../data/COVID/masks\COVID-2334.png,COVID,COVID,1,1,0.98
3730,../data/Lung_Opacity/images\Lung_Opacity-1100.png,../data/Lung_Opacity/masks\Lung_Opacity-1100.png,Lung_Opacity,Lung_Opacity,0,0,0.0
9,../data/COVID/images\COVID-1006.png,../data/COVID/masks\COVID-1006.png,COVID,COVID,1,1,1.0
12317,../data/Normal/images\Normal-3245.png,../data/Normal/masks\Normal-3245.png,Normal,Normal,0,0,0.0
12593,../data/Normal/images\Normal-3494.png,../data/Normal/masks\Normal-3494.png,Normal,Normal,0,0,0.01
1501,../data/COVID/images\COVID-235.png,../data/COVID/masks\COVID-235.png,COVID,COVID,1,1,1.0
6432,../data/Lung_Opacity/images\Lung_Opacity-3533.png,../data/Lung_Opacity/masks\Lung_Opacity-3533.png,Lung_Opacity,Lung_Opacity,0,0,0.0
13127,../data/Normal/images\Normal-3975.png,../data/Normal/masks\Normal-3975.png,Normal,Normal,0,0,0.0
12128,../data/Normal/images\Normal-3075.png,../data/Normal/masks\Normal-3075.png,Normal,Normal,0,0,0.0
3408,../data/COVID/images\COVID-811.png,../data/COVID/masks\COVID-811.png,COVID,COVID,1,1,1.0
866,../data/COVID/images\COVID-1779.png,../data/COVID/masks\COVID-1779.png,COVID,COVID,1,0,0.05
833,../data/COVID/images\COVID-1749.png,../data/COVID/masks\COVID-1749.png,COVID,COVID,1,1,0.89
19194,../data/Normal/images\Normal-9435.png,../data/Normal/masks\Normal-9435.png,Normal,Normal,0,0,0.0
990,../data/COVID/images\COVID-1890.png,../data/COVID/masks\COVID-1890.png,COVID,COVID,1,1,1.0
2506,../data/COVID/images\COVID-3254.png,../data/COVID/masks\COVID-3254.png,COVID,COVID,1,1,0.99
8119,../data/Lung_Opacity/images\Lung_Opacity-5051.png,../data/Lung_Opacity/masks\Lung_Opacity-5051.png,Lung_Opacity,Lung_Opacity,0,0,0.01
102,../data/COVID/images\COVID-1090.png,../data/COVID/masks\COVID-1090.png,COVID,COVID,1,1,0.97
10934,../data/Normal/images\Normal-200.png,../data/Normal/masks\Normal-200.png,Normal,Normal,0,0,0.0
1468,../data/COVID/images\COVID-232.png,../data/COVID/masks\COVID-232.png,COVID,COVID,1,1,1.0
240,../data/COVID/images\COVID-1214.png,../data/COVID/masks\COVID-1214.png,COVID,COVID,1,1,1.0
1549,../data/COVID/images\COVID-2393.png,../data/COVID/masks\COVID-2393.png,COVID,COVID,1,1,0.98
1592,../data/COVID/images\COVID-2431.png,../data/COVID/masks\COVID-2431.png,COVID,COVID,1,1,0.93
2856,../data/COVID/images\COVID-357.png,../data/COVID/masks\COVID-357.png,COVID,COVID,1,1,1.0
4065,../data/Lung_Opacity/images\Lung_Opacity-1402.png,../data/Lung_Opacity/masks\Lung_Opacity-1402.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17899,../data/Normal/images\Normal-827.png,../data/Normal/masks\Normal-827.png,Normal,Normal,0,0,0.0
2479,../data/COVID/images\COVID-323.png,../data/COVID/masks\COVID-323.png,COVID,COVID,1,1,1.0
2581,../data/COVID/images\COVID-3321.png,../data/COVID/masks\COVID-3321.png,COVID,COVID,1,1,1.0
695,../data/COVID/images\COVID-1624.png,../data/COVID/masks\COVID-1624.png,COVID,COVID,1,1,0.67
1844,../data/COVID/images\COVID-2659.png,../data/COVID/masks\COVID-2659.png,COVID,COVID,1,1,1.0
12573,../data/Normal/images\Normal-3476.png,../data/Normal/masks\Normal-3476.png,Normal,Normal,0,0,0.03
983,../data/COVID/images\COVID-1884.png,../data/COVID/masks\COVID-1884.png,COVID,COVID,1,1,0.61
1143,../data/COVID/images\COVID-2027.png,../data/COVID/masks\COVID-2027.png,COVID,COVID,1,1,0.76
18322,../data/Normal/images\Normal-8650.png,../data/Normal/masks\Normal-8650.png,Normal,Normal,0,0,0.0
7163,../data/Lung_Opacity/images\Lung_Opacity-4191.png,../data/Lung_Opacity/masks\Lung_Opacity-4191.png,Lung_Opacity,Lung_Opacity,0,0,0.01
3016,../data/COVID/images\COVID-459.png,../data/COVID/masks\COVID-459.png,COVID,COVID,1,1,0.97
11237,../data/Normal/images\Normal-2273.png,../data/Normal/masks\Normal-2273.png,Normal,Normal,0,0,0.01
2342,../data/COVID/images\COVID-3106.png,../data/COVID/masks\COVID-3106.png,COVID,COVID,1,1,0.94
9486,../data/Lung_Opacity/images\Lung_Opacity-871.png,../data/Lung_Opacity/masks\Lung_Opacity-871.png,Lung_Opacity,Lung_Opacity,0,1,0.94
4409,../data/Lung_Opacity/images\Lung_Opacity-1712.png,../data/Lung_Opacity/masks\Lung_Opacity-1712.png,Lung_Opacity,Lung_Opacity,0,1,0.85
2039,../data/COVID/images\COVID-2834.png,../data/COVID/masks\COVID-2834.png,COVID,COVID,1,0,0.01
7641,../data/Lung_Opacity/images\Lung_Opacity-4621.png,../data/Lung_Opacity/masks\Lung_Opacity-4621.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1683,../data/COVID/images\COVID-2513.png,../data/COVID/masks\COVID-2513.png,COVID,COVID,1,1,1.0
277,../data/COVID/images\COVID-1248.png,../data/COVID/masks\COVID-1248.png,COVID,COVID,1,1,0.99
11015,../data/Normal/images\Normal-2073.png,../data/Normal/masks\Normal-2073.png,Normal,Normal,0,0,0.03
7772,../data/Lung_Opacity/images\Lung_Opacity-474.png,../data/Lung_Opacity/masks\Lung_Opacity-474.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1258,../data/COVID/images\COVID-2130.png,../data/COVID/masks\COVID-2130.png,COVID,COVID,1,1,1.0
16386,../data/Normal/images\Normal-6908.png,../data/Normal/masks\Normal-6908.png,Normal,Normal,0,0,0.07
266,../data/COVID/images\COVID-1238.png,../data/COVID/masks\COVID-1238.png,COVID,COVID,1,1,1.0
6862,../data/Lung_Opacity/images\Lung_Opacity-3920.png,../data/Lung_Opacity/masks\Lung_Opacity-3920.png,Lung_Opacity,Lung_Opacity,0,0,0.01
17588,../data/Normal/images\Normal-7990.png,../data/Normal/masks\Normal-7990.png,Normal,Normal,0,0,0.0
1414,../data/COVID/images\COVID-2271.png,../data/COVID/masks\COVID-2271.png,COVID,COVID,1,1,0.99
2731,../data/COVID/images\COVID-3457.png,../data/COVID/masks\COVID-3457.png,COVID,COVID,1,1,0.96
938,../data/COVID/images\COVID-1843.png,../data/COVID/masks\COVID-1843.png,COVID,COVID,1,1,1.0
10912,../data/Normal/images\Normal-1981.png,../data/Normal/masks\Normal-1981.png,Normal,Normal,0,0,0.0
16416,../data/Normal/images\Normal-6935.png,../data/Normal/masks\Normal-6935.png,Normal,Normal,0,0,0.0
2163,../data/COVID/images\COVID-2946.png,../data/COVID/masks\COVID-2946.png,COVID,COVID,1,1,1.0
769,../data/COVID/images\COVID-1691.png,../data/COVID/masks\COVID-1691.png,COVID,COVID,1,1,1.0
3035,../data/COVID/images\COVID-476.png,../data/COVID/masks\COVID-476.png,COVID,COVID,1,1,1.0
2255,../data/COVID/images\COVID-3028.png,../data/COVID/masks\COVID-3028.png,COVID,COVID,1,1,1.0
12203,../data/Normal/images\Normal-3142.png,../data/Normal/masks\Normal-3142.png,Normal,Normal,0,0,0.12
13711,../data/Normal/images\Normal-450.png,../data/Normal/masks\Normal-450.png,Normal,Normal,0,0,0.0
5842,../data/Lung_Opacity/images\Lung_Opacity-3001.png,../data/Lung_Opacity/masks\Lung_Opacity-3001.png,Lung_Opacity,Lung_Opacity,0,0,0.01
1918,../data/COVID/images\COVID-2725.png,../data/COVID/masks\COVID-2725.png,COVID,COVID,1,1,0.99
20660,../data/Viral Pneumonia/images\Viral Pneumonia-544.png,../data/Viral Pneumonia/masks\Viral Pneumonia-544.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
6773,../data/Lung_Opacity/images\Lung_Opacity-3840.png,../data/Lung_Opacity/masks\Lung_Opacity-3840.png,Lung_Opacity,Lung_Opacity,0,1,0.71
7242,../data/Lung_Opacity/images\Lung_Opacity-4262.png,../data/Lung_Opacity/masks\Lung_Opacity-4262.png,Lung_Opacity,Lung_Opacity,0,0,0.38
3174,../data/COVID/images\COVID-600.png,../data/COVID/masks\COVID-600.png,COVID,COVID,1,1,1.0
10702,../data/Normal/images\Normal-1792.png,../data/Normal/masks\Normal-1792.png,Normal,Normal,0,0,0.0
8760,../data/Lung_Opacity/images\Lung_Opacity-5629.png,../data/Lung_Opacity/masks\Lung_Opacity-5629.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2002,../data/COVID/images\COVID-2800.png,../data/COVID/masks\COVID-2800.png,COVID,COVID,1,1,1.0
4131,../data/Lung_Opacity/images\Lung_Opacity-1462.png,../data/Lung_Opacity/masks\Lung_Opacity-1462.png,Lung_Opacity,Lung_Opacity,0,1,1.0
5197,../data/Lung_Opacity/images\Lung_Opacity-2421.png,../data/Lung_Opacity/masks\Lung_Opacity-2421.png,Lung_Opacity,Lung_Opacity,0,0,0.0
20044,../data/Viral Pneumonia/images\Viral Pneumonia-120.png,../data/Viral Pneumonia/masks\Viral Pneumonia-120.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
2835,../data/COVID/images\COVID-3550.png,../data/COVID/masks\COVID-3550.png,COVID,COVID,1,1,1.0
2282,../data/COVID/images\COVID-3052.png,../data/COVID/masks\COVID-3052.png,COVID,COVID,1,1,0.99
1027,../data/COVID/images\COVID-1923.png,../data/COVID/masks\COVID-1923.png,COVID,COVID,1,1,1.0
1536,../data/COVID/images\COVID-2381.png,../data/COVID/masks\COVID-2381.png,COVID,COVID,1,1,1.0
2000,../data/COVID/images\COVID-28.png,../data/COVID/masks\COVID-28.png,COVID,COVID,1,1,1.0
1172,../data/COVID/images\COVID-2053.png,../data/COVID/masks\COVID-2053.png,COVID,COVID,1,1,0.99
712,../data/COVID/images\COVID-164.png,../data/COVID/masks\COVID-164.png,COVID,COVID,1,1,0.47
272,../data/COVID/images\COVID-1243.png,../data/COVID/masks\COVID-1243.png,COVID,COVID,1,1,1.0
5822,../data/Lung_Opacity/images\Lung_Opacity-2985.png,../data/Lung_Opacity/masks\Lung_Opacity-2985.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2676,../data/COVID/images\COVID-3407.png,../data/COVID/masks\COVID-3407.png,COVID,COVID,1,1,1.0
549,../data/COVID/images\COVID-1493.png,../data/COVID/masks\COVID-1493.png,COVID,COVID,1,1,1.0
933,../data/COVID/images\COVID-1839.png,../data/COVID/masks\COVID-1839.png,COVID,COVID,1,1,0.55
14706,../data/Normal/images\Normal-5396.png,../data/Normal/masks\Normal-5396.png,Normal,Normal,0,0,0.01
18946,../data/Normal/images\Normal-9211.png,../data/Normal/masks\Normal-9211.png,Normal,Normal,0,0,0.0
1658,../data/COVID/images\COVID-2491.png,../data/COVID/masks\COVID-2491.png,COVID,COVID,1,0,0.38
1554,../data/COVID/images\COVID-2398.png,../data/COVID/masks\COVID-2398.png,COVID,COVID,1,1,1.0
166,../data/COVID/images\COVID-1148.png,../data/COVID/masks\COVID-1148.png,COVID,COVID,1,0,0.0
451,../data/COVID/images\COVID-1404.png,../data/COVID/masks\COVID-1404.png,COVID,COVID,1,1,1.0
892,../data/COVID/images\COVID-1801.png,../data/COVID/masks\COVID-1801.png,COVID,COVID,1,1,1.0
1567,../data/COVID/images\COVID-2409.png,../data/COVID/masks\COVID-2409.png,COVID,COVID,1,1,0.99
3041,../data/COVID/images\COVID-481.png,../data/COVID/masks\COVID-481.png,COVID,COVID,1,1,0.99
3163,../data/COVID/images\COVID-591.png,../data/COVID/masks\COVID-591.png,COVID,COVID,1,1,1.0
1959,../data/COVID/images\COVID-2762.png,../data/COVID/masks\COVID-2762.png,COVID,COVID,1,1,0.98
9829,../data/Normal/images\Normal-10179.png,../data/Normal/masks\Normal-10179.png,Normal,Normal,0,0,0.0
974,../data/COVID/images\COVID-1876.png,../data/COVID/masks\COVID-1876.png,COVID,COVID,1,1,0.95
13983,../data/Normal/images\Normal-4745.png,../data/Normal/masks\Normal-4745.png,Normal,Normal,0,0,0.0
3553,../data/COVID/images\COVID-942.png,../data/COVID/masks\COVID-942.png,COVID,COVID,1,1,1.0
1745,../data/COVID/images\COVID-257.png,../data/COVID/masks\COVID-257.png,COVID,COVID,1,1,1.0
1088,../data/COVID/images\COVID-1979.png,../data/COVID/masks\COVID-1979.png,COVID,COVID,1,1,1.0
3572,../data/COVID/images\COVID-96.png,../data/COVID/masks\COVID-96.png,COVID,COVID,1,1,0.81
3541,../data/COVID/images\COVID-931.png,../data/COVID/masks\COVID-931.png,COVID,COVID,1,1,1.0
2789,../data/COVID/images\COVID-3509.png,../data/COVID/masks\COVID-3509.png,COVID,COVID,1,1,0.98
20474,../data/Viral Pneumonia/images\Viral Pneumonia-377.png,../data/Viral Pneumonia/masks\Viral Pneumonia-377.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
1259,../data/COVID/images\COVID-2131.png,../data/COVID/masks\COVID-2131.png,COVID,COVID,1,0,0.36
1984,../data/COVID/images\COVID-2785.png,../data/COVID/masks\COVID-2785.png,COVID,COVID,1,1,1.0
1656,../data/COVID/images\COVID-249.png,../data/COVID/masks\COVID-249.png,COVID,COVID,1,1,0.97
1582,../data/COVID/images\COVID-2422.png,../data/COVID/masks\COVID-2422.png,COVID,COVID,1,1,0.48
1401,../data/COVID/images\COVID-226.png,../data/COVID/masks\COVID-226.png,COVID,COVID,1,1,0.97
1040,../data/COVID/images\COVID-1935.png,../data/COVID/masks\COVID-1935.png,COVID,COVID,1,1,1.0
15710,../data/Normal/images\Normal-63.png,../data/Normal/masks\Normal-63.png,Normal,Normal,0,0,0.0
1749,../data/COVID/images\COVID-2573.png,../data/COVID/masks\COVID-2573.png,COVID,COVID,1,1,1.0
1764,../data/COVID/images\COVID-2587.png,../data/COVID/masks\COVID-2587.png,COVID,COVID,1,1,0.99
2459,../data/COVID/images\COVID-3211.png,../data/COVID/masks\COVID-3211.png,COVID,COVID,1,0,0.3
1126,../data/COVID/images\COVID-2011.png,../data/COVID/masks\COVID-2011.png,COVID,COVID,1,1,1.0
20686,../data/Viral Pneumonia/images\Viral Pneumonia-568.png,../data/Viral Pneumonia/masks\Viral Pneumonia-568.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
1618,../data/COVID/images\COVID-2455.png,../data/COVID/masks\COVID-2455.png,COVID,COVID,1,1,0.98
16534,../data/Normal/images\Normal-7040.png,../data/Normal/masks\Normal-7040.png,Normal,Normal,0,0,0.0
1096,../data/COVID/images\COVID-1986.png,../data/COVID/masks\COVID-1986.png,COVID,COVID,1,1,1.0
5094,../data/Lung_Opacity/images\Lung_Opacity-2329.png,../data/Lung_Opacity/masks\Lung_Opacity-2329.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2495,../data/COVID/images\COVID-3244.png,../data/COVID/masks\COVID-3244.png,COVID,COVID,1,1,0.99
2103,../data/COVID/images\COVID-2892.png,../data/COVID/masks\COVID-2892.png,COVID,COVID,1,1,0.57
19567,../data/Normal/images\Normal-9771.png,../data/Normal/masks\Normal-9771.png,Normal,Normal,0,0,0.05
968,../data/COVID/images\COVID-1870.png,../data/COVID/masks\COVID-1870.png,COVID,COVID,1,1,1.0
7680,../data/Lung_Opacity/images\Lung_Opacity-4657.png,../data/Lung_Opacity/masks\Lung_Opacity-4657.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15115,../data/Normal/images\Normal-5764.png,../data/Normal/masks\Normal-5764.png,Normal,Normal,0,0,0.0
1887,../data/COVID/images\COVID-2698.png,../data/COVID/masks\COVID-2698.png,COVID,COVID,1,1,0.98
385,../data/COVID/images\COVID-1345.png,../data/COVID/masks\COVID-1345.png,COVID,COVID,1,1,0.98
806,../data/COVID/images\COVID-1724.png,../data/COVID/masks\COVID-1724.png,COVID,COVID,1,1,1.0
1814,../data/COVID/images\COVID-2631.png,../data/COVID/masks\COVID-2631.png,COVID,COVID,1,1,0.99
1177,../data/COVID/images\COVID-2058.png,../data/COVID/masks\COVID-2058.png,COVID,COVID,1,1,1.0
1003,../data/COVID/images\COVID-1901.png,../data/COVID/masks\COVID-1901.png,COVID,COVID,1,1,1.0
14731,../data/Normal/images\Normal-5418.png,../data/Normal/masks\Normal-5418.png,Normal,Normal,0,0,0.0
5062,../data/Lung_Opacity/images\Lung_Opacity-230.png,../data/Lung_Opacity/masks\Lung_Opacity-230.png,Lung_Opacity,Lung_Opacity,0,0,0.0
6430,../data/Lung_Opacity/images\Lung_Opacity-3531.png,../data/Lung_Opacity/masks\Lung_Opacity-3531.png,Lung_Opacity,Lung_Opacity,0,0,0.0
382,../data/COVID/images\COVID-1342.png,../data/COVID/masks\COVID-1342.png,COVID,COVID,1,1,1.0
2916,../data/COVID/images\COVID-369.png,../data/COVID/masks\COVID-369.png,COVID,COVID,1,1,1.0
5091,../data/Lung_Opacity/images\Lung_Opacity-2326.png,../data/Lung_Opacity/masks\Lung_Opacity-2326.png,Lung_Opacity,Lung_Opacity,0,0,0.08
13101,../data/Normal/images\Normal-3951.png,../data/Normal/masks\Normal-3951.png,Normal,Normal,0,0,0.0
3348,../data/COVID/images\COVID-758.png,../data/COVID/masks\COVID-758.png,COVID,COVID,1,1,1.0
673,../data/COVID/images\COVID-1604.png,../data/COVID/masks\COVID-1604.png,COVID,COVID,1,0,0.19
1650,../data/COVID/images\COVID-2484.png,../data/COVID/masks\COVID-2484.png,COVID,COVID,1,0,0.01
7065,../data/Lung_Opacity/images\Lung_Opacity-4102.png,../data/Lung_Opacity/masks\Lung_Opacity-4102.png,Lung_Opacity,Lung_Opacity,0,0,0.0
685,../data/COVID/images\COVID-1615.png,../data/COVID/masks\COVID-1615.png,COVID,COVID,1,1,1.0
4373,../data/Lung_Opacity/images\Lung_Opacity-1680.png,../data/Lung_Opacity/masks\Lung_Opacity-1680.png,Lung_Opacity,Lung_Opacity,0,0,0.03
12775,../data/Normal/images\Normal-3658.png,../data/Normal/masks\Normal-3658.png,Normal,Normal,0,0,0.37
3650,../data/Lung_Opacity/images\Lung_Opacity-1029.png,../data/Lung_Opacity/masks\Lung_Opacity-1029.png,Lung_Opacity,Lung_Opacity,0,0,0.0
8581,../data/Lung_Opacity/images\Lung_Opacity-5468.png,../data/Lung_Opacity/masks\Lung_Opacity-5468.png,Lung_Opacity,Lung_Opacity,0,0,0.0
19624,../data/Normal/images\Normal-9822.png,../data/Normal/masks\Normal-9822.png,Normal,Normal,0,0,0.01
19464,../data/Normal/images\Normal-9679.png,../data/Normal/masks\Normal-9679.png,Normal,Normal,0,0,0.0
1052,../data/COVID/images\COVID-1946.png,../data/COVID/masks\COVID-1946.png,COVID,COVID,1,1,0.72
17074,../data/Normal/images\Normal-7527.png,../data/Normal/masks\Normal-7527.png,Normal,Normal,0,0,0.0
6157,../data/Lung_Opacity/images\Lung_Opacity-3286.png,../data/Lung_Opacity/masks\Lung_Opacity-3286.png,Lung_Opacity,Lung_Opacity,0,0,0.3
4124,../data/Lung_Opacity/images\Lung_Opacity-1456.png,../data/Lung_Opacity/masks\Lung_Opacity-1456.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2819,../data/COVID/images\COVID-3536.png,../data/COVID/masks\COVID-3536.png,COVID,COVID,1,1,1.0
2548,../data/COVID/images\COVID-3292.png,../data/COVID/masks\COVID-3292.png,COVID,COVID,1,1,1.0
1816,../data/COVID/images\COVID-2633.png,../data/COVID/masks\COVID-2633.png,COVID,COVID,1,1,1.0
1942,../data/COVID/images\COVID-2747.png,../data/COVID/masks\COVID-2747.png,COVID,COVID,1,1,1.0
16001,../data/Normal/images\Normal-6561.png,../data/Normal/masks\Normal-6561.png,Normal,Normal,0,0,0.01
1054,../data/COVID/images\COVID-1948.png,../data/COVID/masks\COVID-1948.png,COVID,COVID,1,1,1.0
3291,../data/COVID/images\COVID-706.png,../data/COVID/masks\COVID-706.png,COVID,COVID,1,0,0.24
7768,../data/Lung_Opacity/images\Lung_Opacity-4736.png,../data/Lung_Opacity/masks\Lung_Opacity-4736.png,Lung_Opacity,Lung_Opacity,0,0,0.0
4511,../data/Lung_Opacity/images\Lung_Opacity-1804.png,../data/Lung_Opacity/masks\Lung_Opacity-1804.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15235,../data/Normal/images\Normal-5872.png,../data/Normal/masks\Normal-5872.png,Normal,Normal,0,0,0.0
2484,../data/COVID/images\COVID-3234.png,../data/COVID/masks\COVID-3234.png,COVID,COVID,1,1,0.94
341,../data/COVID/images\COVID-1305.png,../data/COVID/masks\COVID-1305.png,COVID,COVID,1,1,0.97
674,../data/COVID/images\COVID-1605.png,../data/COVID/masks\COVID-1605.png,COVID,COVID,1,1,0.99
1998,../data/COVID/images\COVID-2798.png,../data/COVID/masks\COVID-2798.png,COVID,COVID,1,1,1.0
1847,../data/COVID/images\COVID-2661.png,../data/COVID/masks\COVID-2661.png,COVID,COVID,1,1,1.0
19957,../data/Viral Pneumonia/images\Viral Pneumonia-1121.png,../data/Viral Pneumonia/masks\Viral Pneumonia-1121.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
9463,../data/Lung_Opacity/images\Lung_Opacity-850.png,../data/Lung_Opacity/masks\Lung_Opacity-850.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3492,../data/COVID/images\COVID-888.png,../data/COVID/masks\COVID-888.png,COVID,COVID,1,1,1.0
3105,../data/COVID/images\COVID-539.png,../data/COVID/masks\COVID-539.png,COVID,COVID,1,1,1.0
1289,../data/COVID/images\COVID-2159.png,../data/COVID/masks\COVID-2159.png,COVID,COVID,1,1,1.0
2409,../data/COVID/images\COVID-3167.png,../data/COVID/masks\COVID-3167.png,COVID,COVID,1,1,1.0
3729,../data/Lung_Opacity/images\Lung_Opacity-110.png,../data/Lung_Opacity/masks\Lung_Opacity-110.png,Lung_Opacity,Lung_Opacity,0,0,0.04
19996,../data/Viral Pneumonia/images\Viral Pneumonia-1157.png,../data/Viral Pneumonia/masks\Viral Pneumonia-1157.png,Viral Pneumonia,Viral Pneumonia,0,0,0.02
2150,../data/COVID/images\COVID-2934.png,../data/COVID/masks\COVID-2934.png,COVID,COVID,1,1,0.85
1072,../data/COVID/images\COVID-1964.png,../data/COVID/masks\COVID-1964.png,COVID,COVID,1,1,1.0
6901,../data/Lung_Opacity/images\Lung_Opacity-3956.png,../data/Lung_Opacity/masks\Lung_Opacity-3956.png,Lung_Opacity,Lung_Opacity,0,0,0.0
11827,../data/Normal/images\Normal-2804.png,../data/Normal/masks\Normal-2804.png,Normal,Normal,0,0,0.01
19236,../data/Normal/images\Normal-9473.png,../data/Normal/masks\Normal-9473.png,Normal,Normal,0,0,0.0
6898,../data/Lung_Opacity/images\Lung_Opacity-3953.png,../data/Lung_Opacity/masks\Lung_Opacity-3953.png,Lung_Opacity,Lung_Opacity,0,0,0.0
16387,../data/Normal/images\Normal-6909.png,../data/Normal/masks\Normal-6909.png,Normal,Normal,0,0,0.0
605,../data/COVID/images\COVID-1543.png,../data/COVID/masks\COVID-1543.png,COVID,COVID,1,1,1.0
3356,../data/COVID/images\COVID-765.png,../data/COVID/masks\COVID-765.png,COVID,COVID,1,1,0.94
